time,odom_x,odom_y,odom_yaw,vel_linear,vel_angular,imu_ax,imu_ay,imu_az,imu_wx,imu_wy,imu_wz
90.4401,0.1447,-0.4518,0.2917,0.0,0.5,-0.0964,0.5578,10.0353,0.0096,0.0426,0.4853
90.4902,0.1447,-0.4517,0.3357,0.0,0.5,-0.1263,0.3831,10.0556,0.0085,0.0234,0.4906
90.5401,0.1447,-0.4517,0.3357,0.0,0.5,0.0599,0.1736,9.8683,0.0053,0.0,0.48
90.5902,0.1447,-0.4518,0.3768,0.0,0.5,0.1694,0.24,10.2274,0.0064,0.0192,0.4831
90.6401,0.1447,-0.4518,0.3934,0.0,0.5,-0.1335,0.3974,10.2765,0.0096,0.0426,0.4874
90.69,0.1448,-0.4517,0.4188,0.0,0.5,-0.0772,-0.1395,9.9665,0.0,-0.0234,0.464
90.7399,0.1448,-0.4517,0.4336,0.0,0.5,0.2071,0.5189,10.0,0.0096,-0.0085,0.4651
90.79,0.1448,-0.4517,0.4615,0.0,0.5,0.1658,0.334,10.2657,0.017,0.0426,0.4842
90.84,0.1448,-0.4517,0.5045,0.0,0.5,-0.17,0.5207,10.1191,0.0117,0.0255,0.4821
90.89,0.1448,-0.4517,0.5197,0.0,0.5,0.1077,-0.1598,9.8072,0.0,-0.0213,0.4821
90.94,0.1448,-0.4517,0.546,0.0,0.5,-0.0569,0.4322,9.8946,0.0043,0.0319,0.5002
90.9901,0.1448,-0.4517,0.5617,0.0,0.5,0.0114,0.255,10.0455,0.0074,0.0415,0.4874
91.04,0.1448,-0.4517,0.5861,0.0,0.5,0.1041,0.416,9.9766,0.0096,-0.0202,0.4746
91.09,0.1448,-0.4517,0.6279,0.0,0.5,0.0186,0.3944,10.234,0.0064,-0.016,0.4736
91.14,0.1448,-0.4517,0.6279,0.0,0.5,-0.0341,0.5638,10.2807,0.0096,0.0298,0.4895
91.1899,0.1448,-0.4517,0.6698,0.0,0.5,-0.0365,0.3549,10.7123,0.0106,0.0309,0.4906
91.24,0.1448,-0.4517,0.6861,0.0,0.5,0.0209,0.395,10.1335,0.0213,-0.0138,0.4608
91.29,0.1448,-0.4517,0.71,0.0,0.5,0.0251,0.1844,10.2717,0.0,0.0128,0.4906
91.3401,0.1448,-0.4517,0.7258,0.0,0.5,-0.0168,0.6584,10.0114,0.0117,0.0298,0.4927
91.3901,0.1448,-0.4517,0.7558,0.0,0.5,-0.0257,-0.0048,9.839,0.0138,0.0,0.4885
91.44,0.1448,-0.4517,0.7724,0.0,0.5,-0.0946,0.6147,10.14,0.0,-0.0149,0.4682
91.49,0.1448,-0.4518,0.798,0.0,0.5,0.1269,0.3053,9.8497,0.0074,0.0192,0.4831
91.54,0.1447,-0.4518,0.8414,0.0,0.5,-0.3663,0.51,10.5937,0.017,0.0298,0.4885
91.5899,0.1447,-0.4518,0.8554,0.0,0.5,-0.2131,0.0138,10.5351,-0.0085,0.0,0.48
91.6399,0.1447,-0.4518,0.8824,0.0,0.5,0.0802,0.2801,9.9826,0.0,0.0106,0.48
91.69,0.1447,-0.4518,0.8977,0.0,0.5,-0.1263,0.3651,9.8438,0.0,0.0287,0.48
91.7399,0.1447,-0.4518,0.9232,0.0,0.5,-0.067,0.644,10.7781,0.0181,0.033,0.464
91.7899,0.1447,-0.4518,0.9645,0.0,0.5,-0.2891,0.2215,10.225,0.0,0.0,0.4651
91.8399,0.1447,-0.4518,0.9645,0.0,0.5,-0.1353,0.3376,10.173,0.0096,0.0181,0.4863
91.8899,0.1447,-0.4518,1.0071,0.0,0.5,-0.0688,0.8098,10.1676,0.0,0.0383,0.481
91.94,0.1447,-0.4518,1.0232,0.0,0.5,-0.0192,0.1113,10.6512,0.0192,0.0362,0.4502
91.9901,0.1447,-0.4518,1.048,0.0,0.5,0.0593,0.2125,10.0622,0.0085,0.0074,0.4672
92.04,0.1448,-0.4517,1.0618,0.0,0.5,-0.2454,0.5513,10.0592,0.0,0.0106,0.4746
92.0902,0.1447,-0.4518,1.0897,0.0,0.5,-0.2418,0.5148,10.3046,0.0043,0.0436,0.4778
92.1401,0.1448,-0.4517,1.1294,0.0,0.5,0.0371,0.5004,10.641,0.0181,0.0245,0.4629
92.1901,0.1448,-0.4517,1.1294,0.0,0.5,0.0503,0.4286,9.9162,0.0106,0.0053,0.4565
92.24,0.1448,-0.4517,1.1703,0.0,0.5,0.0856,0.6572,9.9952,0.0043,0.0234,0.4757
92.2899,0.1448,-0.4517,1.1856,0.0,0.5,-0.2957,0.2825,10.2053,0.0085,0.0532,0.4768
92.3399,0.1448,-0.4516,1.213,0.0,0.0,0.0269,0.4878,10.0132,0.0053,-0.017,0.4725
92.3899,0.1448,-0.4517,1.2281,0.0,0.0,0.0988,0.5321,10.064,0.0043,0.0,0.4736
92.4399,0.1448,-0.4516,1.2541,0.0,0.0,-0.6177,0.428,10.1023,0.0096,0.0362,0.4491
92.4899,0.1448,-0.4516,1.2762,0.0,0.0,0.152,1.0636,10.2041,0.0341,0.0245,0.2001
92.5399,0.1448,-0.4516,1.2762,0.0,0.0,0.0551,0.4268,10.0676,-0.0043,0.0,0.0
92.5899,0.1448,-0.4517,1.2769,0.0,0.0,-0.0449,0.4028,10.1604,0.0085,0.0,0.0074
92.6399,0.1448,-0.4517,1.2769,0.0,0.0,-0.1059,0.3915,10.1412,0.0,0.0,0.0
92.6899,0.1448,-0.4517,1.2769,0.0,0.0,-0.088,0.4471,10.0874,0.0064,0.0,0.0
92.7399,0.1448,-0.4516,1.2769,0.0,0.0,-0.0784,0.4453,10.152,0.0,0.0,0.0
92.7899,0.1448,-0.4517,1.2769,0.0,0.0,-0.0581,0.4429,10.146,0.0,0.0,0.0
94.841,0.1448,-0.4517,1.2768,0.0,0.0,-0.0628,0.4399,10.1035,0.0,0.0,0.0
94.8412,0.1448,-0.4517,1.2768,0.0,0.0,-0.0628,0.4399,10.1035,0.0,0.0,0.0
94.8913,0.1448,-0.4516,1.2768,0.0,0.0,-0.0479,0.425,10.1053,0.0,0.0,0.0
94.9413,0.1448,-0.4517,1.2769,0.0,0.0,-0.0658,0.4381,10.158,0.0,0.0,0.0
94.9913,0.1448,-0.4517,1.2768,0.0,0.0,-0.0521,0.4184,10.1191,0.0,0.0,0.0
95.0413,0.1448,-0.4517,1.2768,0.0,0.0,-0.0581,0.4387,10.1137,0.0,0.0,0.0
95.0913,0.1448,-0.4517,1.2768,0.0,0.0,-0.0497,0.4262,10.1083,0.0,0.0,0.0
95.1413,0.1448,-0.4517,1.2768,0.0,0.0,-0.0461,0.431,10.1191,0.0,0.0,0.0
95.1913,0.1448,-0.4517,1.2768,0.0,0.0,-0.088,0.4328,10.1466,0.0043,0.0,0.0
95.2414,0.1448,-0.4516,1.2768,0.0,0.0,-0.082,0.4226,10.1281,0.0,0.0,0.0
